WeatherSysID,WeatherID,City,State,Date,TemperatureC,HumidityPercent,RainfallMM,WindSpeedKmph,WeatherCondition,WeatherSeverity
SYSWEA0000257,WTH940247,Kanpur,Uttar Pradesh,2023-01-20,14,47,0,10,Rain,Moderate
SYSWEA0000258,WTH557925,Nagpur,Maharashtra,2023-01-20,26,74,4,7,Fog,Moderate
SYSWEA0000259,WTH649414,Mangalore,Karnataka,2023-01-20,21,97,0,17,Sunny,Normal
SYSWEA0000260,WTH449247,Coimbatore,Tamil Nadu,2023-01-20,24,60,0,12,Cloudy,Normal
SYSWEA0000261,WTH656379,New Delhi,Delhi,2023-01-21,10,84,0,8,Sunny,Normal
SYSWEA0000262,WTH347745,Mumbai,Maharashtra,2023-01-21,23,97,0,9,Sunny,Normal
SYSWEA0000263,WTH897143,Bengaluru,Karnataka,2023-01-21,17,56,0,9,Sunny,Normal
SYSWEA0000264,WTH814220,Chennai,Tamil Nadu,2023-01-21,23,64,2,19,Sunny,Normal
SYSWEA0000265,WTH171603,Ahmedabad,Gujarat,2023-01-21,22,71,2,19,Sunny,Normal
SYSWEA0000266,WTH720148,Noida,Uttar Pradesh,2023-01-21,15,65,2,13,Sunny,Normal
SYSWEA0000267,WTH573866,Pune,Maharashtra,2023-01-21,19,53,0,19,Sunny,Normal
SYSWEA0000268,WTH775981,Ghaziabad,Uttar Pradesh,2023-01-21,8,37,0,7,Fog,Moderate
SYSWEA0000269,WTH708519,Lucknow,Uttar Pradesh,2023-01-21,18,45,0,19,Sunny,Normal
SYSWEA0000270,WTH949153,Kanpur,Uttar Pradesh,2023-01-21,20,75,4,19,Fog,Moderate
SYSWEA0000271,WTH164879,Nagpur,Maharashtra,2023-01-21,18,71,0,9,Cloudy,Normal
SYSWEA0000272,WTH629057,Mangalore,Karnataka,2023-01-21,21,84,0,7,Rain,Moderate
SYSWEA0000273,WTH649525,Coimbatore,Tamil Nadu,2023-01-21,18,66,0,19,Cloudy,Normal
SYSWEA0000274,WTH506235,New Delhi,Delhi,2023-01-22,17,68,0,14,Sunny,Normal
SYSWEA0000275,WTH169113,Mumbai,Maharashtra,2023-01-22,25,91,2,15,Sunny,Normal
SYSWEA0000276,WTH364236,Bengaluru,Karnataka,2023-01-22,16,71,0,14,Cloudy,Normal
SYSWEA0000277,WTH466813,Chennai,Tamil Nadu,2023-01-22,26,69,0,9,Sunny,Normal
SYSWEA0000278,WTH424620,Ahmedabad,Gujarat,2023-01-22,24,54,0,7,Sunny,Normal
SYSWEA0000279,WTH802667,Noida,Uttar Pradesh,2023-01-22,14,70,2,9,Fog,Moderate
SYSWEA0000280,WTH777406,Pune,Maharashtra,2023-01-22,27,94,4,7,Rain,Moderate
SYSWEA0000281,WTH423869,Ghaziabad,Uttar Pradesh,2023-01-22,14,77,0,16,Sunny,Normal
SYSWEA0000282,WTH301332,Lucknow,Uttar Pradesh,2023-01-22,12,51,0,20,Fog,Moderate
SYSWEA0000283,WTH632351,Kanpur,Uttar Pradesh,2023-01-22,10,54,0,8,Sunny,Normal
SYSWEA0000284,WTH726258,Nagpur,Maharashtra,2023-01-22,28,84,0,9,Cloudy,Normal
SYSWEA0000285,WTH856215,Mangalore,Karnataka,2023-01-22,22,82,0,10,Sunny,Normal
SYSWEA0000286,WTH565776,Coimbatore,Tamil Nadu,2023-01-22,18,83,0,12,Sunny,Normal
SYSWEA0000287,WTH659951,New Delhi,Delhi,2023-01-23,12,74,4,12,Fog,Moderate
SYSWEA0000288,WTH485709,Mumbai,Maharashtra,2023-01-23,24,80,0,11,Fog,Moderate
SYSWEA0000289,WTH627335,Bengaluru,Karnataka,2023-01-23,22,86,0,17,Cloudy,Normal
SYSWEA0000290,WTH362147,Chennai,Tamil Nadu,2023-01-23,27,93,0,9,Fog,Moderate
SYSWEA0000291,WTH845957,Ahmedabad,Gujarat,2023-01-23,27,38,0,8,Sunny,Normal
SYSWEA0000292,WTH386042,Noida,Uttar Pradesh,2023-01-23,16,89,0,10,Sunny,Normal
SYSWEA0000293,WTH332823,Pune,Maharashtra,2023-01-23,22,78,0,7,Fog,Moderate
SYSWEA0000294,WTH155843,Ghaziabad,Uttar Pradesh,2023-01-23,15,87,0,18,Fog,Moderate
SYSWEA0000295,WTH493124,Lucknow,Uttar Pradesh,2023-01-23,17,65,0,7,Sunny,Normal
SYSWEA0000296,WTH929822,Kanpur,Uttar Pradesh,2023-01-23,8,54,0,15,Fog,Moderate
SYSWEA0000297,WTH829884,Nagpur,Maharashtra,2023-01-23,16,44,0,20,Sunny,Normal
SYSWEA0000298,WTH183074,Mangalore,Karnataka,2023-01-23,22,96,4,5,Sunny,Normal
SYSWEA0000299,WTH216587,Coimbatore,Tamil Nadu,2023-01-23,22,56,0,18,Fog,Moderate
SYSWEA0000300,WTH350021,New Delhi,Delhi,2023-01-24,12,84,0,6,Sunny,Normal
SYSWEA0000301,WTH977330,Mumbai,Maharashtra,2023-01-24,30,91,0,8,Sunny,Normal
SYSWEA0000302,WTH853448,Bengaluru,Karnataka,2023-01-24,24,81,0,12,Sunny,Normal
SYSWEA0000303,WTH352249,Chennai,Tamil Nadu,2023-01-24,25,69,0,16,Sunny,Normal
SYSWEA0000304,WTH648913,Ahmedabad,Gujarat,2023-01-24,25,71,0,7,Cloudy,Normal
SYSWEA0000305,WTH509420,Noida,Uttar Pradesh,2023-01-24,9,58,0,5,Sunny,Normal
SYSWEA0000306,WTH365971,Pune,Maharashtra,2023-01-24,14,80,2,16,Sunny,Normal
SYSWEA0000307,WTH352838,Ghaziabad,Uttar Pradesh,2023-01-24,8,82,0,16,Fog,Moderate
SYSWEA0000308,WTH239890,Lucknow,Uttar Pradesh,2023-01-24,19,86,2,15,Sunny,Normal
SYSWEA0000309,WTH970720,Kanpur,Uttar Pradesh,2023-01-24,13,42,0,10,Sunny,Normal
SYSWEA0000310,WTH950916,Nagpur,Maharashtra,2023-01-24,26,84,4,10,Sunny,Normal
SYSWEA0000311,WTH138780,Mangalore,Karnataka,2023-01-24,21,74,4,19,Cloudy,Normal
SYSWEA0000312,WTH430926,Coimbatore,Tamil Nadu,2023-01-24,21,73,0,6,Fog,Moderate
SYSWEA0000313,WTH365618,New Delhi,Delhi,2023-01-25,16,54,0,20,Rain,Moderate
SYSWEA0000314,WTH787584,Mumbai,Maharashtra,2023-01-25,30,67,0,6,Sunny,Normal
SYSWEA0000315,WTH519453,Bengaluru,Karnataka,2023-01-25,19,71,0,18,Fog,Moderate
SYSWEA0000316,WTH825686,Chennai,Tamil Nadu,2023-01-25,27,88,0,20,Rain,Moderate
SYSWEA0000317,WTH862400,Ahmedabad,Gujarat,2023-01-25,23,66,0,7,Sunny,Normal
SYSWEA0000318,WTH671971,Noida,Uttar Pradesh,2023-01-25,9,62,0,10,Cloudy,Normal
SYSWEA0000319,WTH421384,Pune,Maharashtra,2023-01-25,19,68,0,14,Sunny,Normal
SYSWEA0000320,WTH468623,Ghaziabad,Uttar Pradesh,2023-01-25,17,63,4,19,Sunny,Normal
SYSWEA0000321,WTH744718,Lucknow,Uttar Pradesh,2023-01-25,9,68,4,16,Fog,Moderate
SYSWEA0000322,WTH178686,Kanpur,Uttar Pradesh,2023-01-25,12,67,2,6,Rain,Moderate
SYSWEA0000323,WTH132653,Nagpur,Maharashtra,2023-01-25,24,77,0,10,Sunny,Normal
SYSWEA0000324,WTH232361,Mangalore,Karnataka,2023-01-25,29,74,2,6,Fog,Moderate
SYSWEA0000325,WTH694799,Coimbatore,Tamil Nadu,2023-01-25,21,59,2,17,Sunny,Normal
SYSWEA0000326,WTH490084,New Delhi,Delhi,2023-01-26,17,37,0,16,Cloudy,Normal
SYSWEA0000327,WTH517368,Mumbai,Maharashtra,2023-01-26,21,93,0,16,Sunny,Normal
SYSWEA0000328,WTH127172,Bengaluru,Karnataka,2023-01-26,25,70,0,8,Sunny,Normal
SYSWEA0000329,WTH374492,Chennai,Tamil Nadu,2023-01-26,28,71,0,8,Sunny,Normal
SYSWEA0000330,WTH827691,Ahmedabad,Gujarat,2023-01-26,20,84,4,14,Sunny,Normal
SYSWEA0000331,WTH574001,Noida,Uttar Pradesh,2023-01-26,11,66,0,7,Sunny,Normal
SYSWEA0000332,WTH800280,Pune,Maharashtra,2023-01-26,25,61,0,15,Rain,Moderate
SYSWEA0000333,WTH414527,Ghaziabad,Uttar Pradesh,2023-01-26,19,57,0,14,Sunny,Normal
SYSWEA0000334,WTH932250,Lucknow,Uttar Pradesh,2023-01-26,20,50,4,10,Fog,Moderate
SYSWEA0000335,WTH930541,Kanpur,Uttar Pradesh,2023-01-26,16,63,0,11,Sunny,Normal
SYSWEA0000336,WTH590110,Nagpur,Maharashtra,2023-01-26,19,43,0,16,Sunny,Normal
SYSWEA0000337,WTH168941,Mangalore,Karnataka,2023-01-26,28,95,0,7,Cloudy,Normal
SYSWEA0000338,WTH906527,Coimbatore,Tamil Nadu,2023-01-26,24,74,4,18,Cloudy,Normal
SYSWEA0000339,WTH773540,New Delhi,Delhi,2023-01-27,17,61,0,15,Sunny,Normal
SYSWEA0000340,WTH234568,Mumbai,Maharashtra,2023-01-27,27,69,0,16,Cloudy,Normal
SYSWEA0000341,WTH553633,Bengaluru,Karnataka,2023-01-27,25,85,0,9,Sunny,Normal
SYSWEA0000342,WTH272655,Chennai,Tamil Nadu,2023-01-27,21,92,0,14,Sunny,Normal
SYSWEA0000343,WTH987025,Ahmedabad,Gujarat,2023-01-27,22,45,4,14,Sunny,Normal
SYSWEA0000344,WTH231250,Noida,Uttar Pradesh,2023-01-27,12,40,0,13,Cloudy,Normal
SYSWEA0000345,WTH720556,Pune,Maharashtra,2023-01-27,18,90,0,10,Sunny,Normal
SYSWEA0000346,WTH983456,Ghaziabad,Uttar Pradesh,2023-01-27,10,72,0,15,Cloudy,Normal
SYSWEA0000347,WTH782759,Lucknow,Uttar Pradesh,2023-01-27,9,76,0,13,Sunny,Normal
SYSWEA0000348,WTH622230,Kanpur,Uttar Pradesh,2023-01-27,20,53,0,5,Sunny,Normal
SYSWEA0000349,WTH356773,Nagpur,Maharashtra,2023-01-27,21,75,2,20,Rain,Moderate
SYSWEA0000350,WTH822063,Mangalore,Karnataka,2023-01-27,30,95,0,7,Sunny,Normal
SYSWEA0000351,WTH313933,Coimbatore,Tamil Nadu,2023-01-27,20,58,0,19,Sunny,Normal
SYSWEA0000352,WTH869864,New Delhi,Delhi,2023-01-28,17,56,0,15,Sunny,Normal
SYSWEA0000353,WTH434617,Mumbai,Maharashtra,2023-01-28,26,87,0,8,Cloudy,Normal
SYSWEA0000354,WTH247720,Bengaluru,Karnataka,2023-01-28,22,65,0,12,Sunny,Normal
SYSWEA0000355,WTH360330,Chennai,Tamil Nadu,2023-01-28,21,66,0,18,Fog,Moderate
SYSWEA0000356,WTH900190,Ahmedabad,Gujarat,2023-01-28,22,45,0,11,Cloudy,Normal
SYSWEA0000357,WTH621530,Noida,Uttar Pradesh,2023-01-28,15,45,0,14,Sunny,Normal
SYSWEA0000358,WTH325595,Pune,Maharashtra,2023-01-28,15,51,0,12,Sunny,Normal
SYSWEA0000359,WTH726543,Ghaziabad,Uttar Pradesh,2023-01-28,13,72,0,20,Sunny,Normal
SYSWEA0000360,WTH988324,Lucknow,Uttar Pradesh,2023-01-28,19,81,0,5,Sunny,Normal
SYSWEA0000361,WTH900961,Kanpur,Uttar Pradesh,2023-01-28,14,46,0,16,Fog,Moderate
SYSWEA0000362,WTH480133,Nagpur,Maharashtra,2023-01-28,23,60,0,11,Sunny,Normal
SYSWEA0000363,WTH901535,Mangalore,Karnataka,2023-01-28,24,87,0,19,Sunny,Normal
SYSWEA0000364,WTH234913,Coimbatore,Tamil Nadu,2023-01-28,22,90,0,8,Cloudy,Normal
SYSWEA0000365,WTH684929,New Delhi,Delhi,2023-01-29,14,41,0,15,Fog,Moderate
SYSWEA0000366,WTH624369,Mumbai,Maharashtra,2023-01-29,22,88,0,17,Cloudy,Normal
SYSWEA0000367,WTH943019,Bengaluru,Karnataka,2023-01-29,15,52,0,15,Sunny,Normal
SYSWEA0000368,WTH443897,Chennai,Tamil Nadu,2023-01-29,29,90,0,9,Sunny,Normal
SYSWEA0000369,WTH722565,Ahmedabad,Gujarat,2023-01-29,22,74,0,14,Sunny,Normal
SYSWEA0000370,WTH597960,Noida,Uttar Pradesh,2023-01-29,16,56,0,14,Sunny,Normal
SYSWEA0000371,WTH712056,Pune,Maharashtra,2023-01-29,19,51,0,18,Cloudy,Normal
SYSWEA0000372,WTH725905,Ghaziabad,Uttar Pradesh,2023-01-29,20,54,4,5,Fog,Moderate
SYSWEA0000373,WTH856442,Lucknow,Uttar Pradesh,2023-01-29,13,70,2,12,Fog,Moderate
SYSWEA0000374,WTH254954,Kanpur,Uttar Pradesh,2023-01-29,17,43,0,17,Sunny,Normal
SYSWEA0000375,WTH300051,Nagpur,Maharashtra,2023-01-29,19,87,0,8,Sunny,Normal
SYSWEA0000376,WTH824042,Mangalore,Karnataka,2023-01-29,27,70,0,18,Sunny,Normal
SYSWEA0000377,WTH989587,Coimbatore,Tamil Nadu,2023-01-29,24,68,0,20,Cloudy,Normal
SYSWEA0000378,WTH688132,New Delhi,Delhi,2023-01-30,19,82,0,11,Cloudy,Normal
SYSWEA0000379,WTH281594,Mumbai,Maharashtra,2023-01-30,30,85,0,15,Sunny,Normal
SYSWEA0000380,WTH739711,Bengaluru,Karnataka,2023-01-30,23,79,0,13,Sunny,Normal
SYSWEA0000381,WTH335790,Chennai,Tamil Nadu,2023-01-30,24,90,0,14,Sunny,Normal
SYSWEA0000382,WTH432441,Ahmedabad,Gujarat,2023-01-30,21,54,4,20,Sunny,Normal
SYSWEA0000383,WTH401769,Noida,Uttar Pradesh,2023-01-30,13,65,0,13,Fog,Moderate
SYSWEA0000384,WTH958130,Pune,Maharashtra,2023-01-30,23,57,2,17,Sunny,Normal
SYSWEA0000385,WTH848831,Ghaziabad,Uttar Pradesh,2023-01-30,20,57,0,14,Sunny,Normal
SYSWEA0000386,WTH324381,Lucknow,Uttar Pradesh,2023-01-30,14,45,0,20,Cloudy,Normal
SYSWEA0000387,WTH243941,Kanpur,Uttar Pradesh,2023-01-30,21,52,0,13,Sunny,Normal
SYSWEA0000388,WTH768933,Nagpur,Maharashtra,2023-01-30,19,41,0,12,Sunny,Normal
SYSWEA0000389,WTH205428,Mangalore,Karnataka,2023-01-30,20,77,0,20,Sunny,Normal
SYSWEA0000390,WTH526673,Coimbatore,Tamil Nadu,2023-01-30,18,63,0,10,Rain,Moderate
SYSWEA0000391,WTH436768,New Delhi,Delhi,2023-01-31,15,76,0,14,Cloudy,Normal
SYSWEA0000392,WTH783984,Mumbai,Maharashtra,2023-01-31,30,83,0,7,Fog,Moderate
SYSWEA0000393,WTH283568,Bengaluru,Karnataka,2023-01-31,18,86,0,6,Cloudy,Normal
SYSWEA0000394,WTH926236,Chennai,Tamil Nadu,2023-01-31,23,86,0,17,Rain,Moderate
SYSWEA0000395,WTH139286,Ahmedabad,Gujarat,2023-01-31,17,66,4,14,Rain,Moderate
SYSWEA0000396,WTH398384,Noida,Uttar Pradesh,2023-01-31,12,35,0,15,Cloudy,Normal
SYSWEA0000397,WTH992400,Pune,Maharashtra,2023-01-31,24,79,0,9,Sunny,Normal
SYSWEA0000398,WTH446747,Ghaziabad,Uttar Pradesh,2023-01-31,15,67,0,8,Sunny,Normal
SYSWEA0000399,WTH114768,Lucknow,Uttar Pradesh,2023-01-31,20,50,0,10,Cloudy,Normal
SYSWEA0000400,WTH284019,Kanpur,Uttar Pradesh,2023-01-31,13,87,0,11,Sunny,Normal
SYSWEA0000401,WTH520304,Nagpur,Maharashtra,2023-01-31,24,74,0,7,Sunny,Normal
SYSWEA0000402,WTH439320,Mangalore,Karnataka,2023-01-31,21,91,0,20,Rain,Moderate
SYSWEA0000403,WTH890371,Coimbatore,Tamil Nadu,2023-01-31,18,70,0,19,Sunny,Normal
SYSWEA0000404,WTH374258,New Delhi,Delhi,2023-02-01,13,52,0,5,Sunny,Normal
SYSWEA0000405,WTH588002,Mumbai,Maharashtra,2023-02-01,31,88,0,8,Sunny,Normal
SYSWEA0000406,WTH823821,Bengaluru,Karnataka,2023-02-01,17,69,0,14,Cloudy,Normal
SYSWEA0000407,WTH329772,Chennai,Tamil Nadu,2023-02-01,31,67,0,12,Sunny,Normal
SYSWEA0000408,WTH536045,Ahmedabad,Gujarat,2023-02-01,27,43,0,16,Sunny,Normal
SYSWEA0000409,WTH898867,Noida,Uttar Pradesh,2023-02-01,16,79,0,11,Cloudy,Normal
SYSWEA0000410,WTH651033,Pune,Maharashtra,2023-02-01,24,65,0,7,Fog,Moderate
SYSWEA0000411,WTH164758,Ghaziabad,Uttar Pradesh,2023-02-01,16,63,4,8,Sunny,Normal
SYSWEA0000412,WTH272529,Lucknow,Uttar Pradesh,2023-02-01,17,75,0,9,Sunny,Normal
SYSWEA0000413,WTH851742,Kanpur,Uttar Pradesh,2023-02-01,21,60,0,11,Sunny,Normal
SYSWEA0000414,WTH947975,Nagpur,Maharashtra,2023-02-01,27,72,0,19,Fog,Moderate
SYSWEA0000415,WTH691303,Mangalore,Karnataka,2023-02-01,27,71,0,19,Sunny,Normal
SYSWEA0000416,WTH858414,Coimbatore,Tamil Nadu,2023-02-01,26,58,0,14,Cloudy,Normal
SYSWEA0000417,WTH706403,New Delhi,Delhi,2023-02-02,14,36,0,11,Fog,Moderate
SYSWEA0000418,WTH667451,Mumbai,Maharashtra,2023-02-02,20,69,0,7,Sunny,Normal
SYSWEA0000419,WTH288724,Bengaluru,Karnataka,2023-02-02,16,53,0,18,Sunny,Normal
SYSWEA0000420,WTH492650,Chennai,Tamil Nadu,2023-02-02,31,68,4,18,Cloudy,Normal
SYSWEA0000421,WTH785280,Ahmedabad,Gujarat,2023-02-02,26,59,0,9,Sunny,Normal
SYSWEA0000422,WTH654531,Noida,Uttar Pradesh,2023-02-02,13,90,0,17,Sunny,Normal
SYSWEA0000423,WTH412856,Pune,Maharashtra,2023-02-02,25,58,0,5,Fog,Moderate
SYSWEA0000424,WTH963355,Ghaziabad,Uttar Pradesh,2023-02-02,18,64,4,17,Sunny,Normal
SYSWEA0000425,WTH297636,Lucknow,Uttar Pradesh,2023-02-02,12,54,0,13,Sunny,Normal
SYSWEA0000426,WTH744793,Kanpur,Uttar Pradesh,2023-02-02,20,86,0,18,Sunny,Normal
SYSWEA0000427,WTH722795,Nagpur,Maharashtra,2023-02-02,12,84,0,8,Sunny,Normal
SYSWEA0000428,WTH356622,Mangalore,Karnataka,2023-02-02,27,71,0,6,Cloudy,Normal
SYSWEA0000429,WTH891030,Coimbatore,Tamil Nadu,2023-02-02,24,57,0,11,Sunny,Normal
SYSWEA0000430,WTH345536,New Delhi,Delhi,2023-02-03,20,90,0,14,Sunny,Normal
SYSWEA0000431,WTH348411,Mumbai,Maharashtra,2023-02-03,29,85,0,15,Cloudy,Normal
SYSWEA0000432,WTH415098,Bengaluru,Karnataka,2023-02-03,17,69,2,18,Sunny,Normal
SYSWEA0000433,WTH756401,Chennai,Tamil Nadu,2023-02-03,21,77,0,10,Fog,Moderate
SYSWEA0000434,WTH774565,Ahmedabad,Gujarat,2023-02-03,25,78,0,16,Sunny,Normal
SYSWEA0000435,WTH528090,Noida,Uttar Pradesh,2023-02-03,14,77,0,18,Sunny,Normal
SYSWEA0000436,WTH352673,Pune,Maharashtra,2023-02-03,18,59,0,20,Sunny,Normal
SYSWEA0000437,WTH944917,Ghaziabad,Uttar Pradesh,2023-02-03,11,89,0,9,Fog,Moderate
SYSWEA0000438,WTH684357,Lucknow,Uttar Pradesh,2023-02-03,9,69,0,18,Sunny,Normal
SYSWEA0000439,WTH446305,Kanpur,Uttar Pradesh,2023-02-03,10,73,0,11,Sunny,Normal
SYSWEA0000440,WTH661654,Nagpur,Maharashtra,2023-02-03,14,76,0,7,Fog,Moderate
SYSWEA0000441,WTH176319,Mangalore,Karnataka,2023-02-03,23,93,0,6,Sunny,Normal
SYSWEA0000442,WTH602681,Coimbatore,Tamil Nadu,2023-02-03,27,67,4,11,Cloudy,Normal
SYSWEA0000443,WTH322096,New Delhi,Delhi,2023-02-04,13,48,0,5,Rain,Moderate
SYSWEA0000444,WTH354377,Mumbai,Maharashtra,2023-02-04,31,77,0,20,Cloudy,Normal
SYSWEA0000445,WTH678897,Bengaluru,Karnataka,2023-02-04,26,88,0,12,Sunny,Normal
SYSWEA0000446,WTH423404,Chennai,Tamil Nadu,2023-02-04,25,80,0,16,Sunny,Normal
SYSWEA0000447,WTH203398,Ahmedabad,Gujarat,2023-02-04,23,51,0,19,Fog,Moderate
SYSWEA0000448,WTH312994,Noida,Uttar Pradesh,2023-02-04,19,86,0,15,Cloudy,Normal
SYSWEA0000449,WTH877259,Pune,Maharashtra,2023-02-04,19,73,0,12,Sunny,Normal
SYSWEA0000450,WTH409531,Ghaziabad,Uttar Pradesh,2023-02-04,8,44,0,18,Sunny,Normal
SYSWEA0000451,WTH623555,Lucknow,Uttar Pradesh,2023-02-04,12,49,0,12,Sunny,Normal
SYSWEA0000452,WTH858705,Kanpur,Uttar Pradesh,2023-02-04,18,75,2,20,Sunny,Normal
SYSWEA0000453,WTH277487,Nagpur,Maharashtra,2023-02-04,27,76,0,16,Sunny,Normal
SYSWEA0000454,WTH649395,Mangalore,Karnataka,2023-02-04,31,74,0,6,Sunny,Normal
SYSWEA0000455,WTH532424,Coimbatore,Tamil Nadu,2023-02-04,19,57,2,5,Sunny,Normal
SYSWEA0000456,WTH109585,New Delhi,Delhi,2023-02-05,18,43,0,9,Sunny,Normal
SYSWEA0000457,WTH791309,Mumbai,Maharashtra,2023-02-05,28,78,0,20,Sunny,Normal
SYSWEA0000458,WTH112426,Bengaluru,Karnataka,2023-02-05,15,81,0,18,Sunny,Normal
SYSWEA0000459,WTH117975,Chennai,Tamil Nadu,2023-02-05,29,61,4,14,Sunny,Normal
SYSWEA0000460,WTH649857,Ahmedabad,Gujarat,2023-02-05,25,67,0,8,Sunny,Normal
SYSWEA0000461,WTH954814,Noida,Uttar Pradesh,2023-02-05,11,44,0,13,Cloudy,Normal
SYSWEA0000462,WTH581294,Pune,Maharashtra,2023-02-05,18,72,0,17,Sunny,Normal
SYSWEA0000463,WTH785491,Ghaziabad,Uttar Pradesh,2023-02-05,11,71,4,7,Sunny,Normal
SYSWEA0000464,WTH495490,Lucknow,Uttar Pradesh,2023-02-05,21,81,0,17,Sunny,Normal
SYSWEA0000465,WTH186702,Kanpur,Uttar Pradesh,2023-02-05,15,75,0,10,Cloudy,Normal
SYSWEA0000466,WTH653815,Nagpur,Maharashtra,2023-02-05,25,66,2,8,Fog,Moderate
SYSWEA0000467,WTH384263,Mangalore,Karnataka,2023-02-05,20,99,0,20,Sunny,Normal
SYSWEA0000468,WTH288066,Coimbatore,Tamil Nadu,2023-02-05,19,57,2,6,Fog,Moderate
SYSWEA0000469,WTH888795,New Delhi,Delhi,2023-02-06,13,89,0,9,Rain,Moderate
SYSWEA0000470,WTH694223,Mumbai,Maharashtra,2023-02-06,21,90,0,12,Sunny,Normal
SYSWEA0000471,WTH928897,Bengaluru,Karnataka,2023-02-06,25,74,0,9,Sunny,Normal
SYSWEA0000472,WTH202430,Chennai,Tamil Nadu,2023-02-06,29,65,4,6,Rain,Moderate
SYSWEA0000473,WTH911131,Ahmedabad,Gujarat,2023-02-06,19,62,0,17,Sunny,Normal
SYSWEA0000474,WTH614435,Noida,Uttar Pradesh,2023-02-06,8,55,2,19,Sunny,Normal
SYSWEA0000475,WTH294760,Pune,Maharashtra,2023-02-06,19,64,0,18,Fog,Moderate
SYSWEA0000476,WTH936821,Ghaziabad,Uttar Pradesh,2023-02-06,17,78,2,14,Sunny,Normal
SYSWEA0000477,WTH498458,Lucknow,Uttar Pradesh,2023-02-06,20,55,0,9,Sunny,Normal
SYSWEA0000478,WTH432061,Kanpur,Uttar Pradesh,2023-02-06,20,85,2,17,Sunny,Normal
SYSWEA0000479,WTH566339,Nagpur,Maharashtra,2023-02-06,15,58,0,14,Sunny,Normal
SYSWEA0000480,WTH551914,Mangalore,Karnataka,2023-02-06,24,81,0,10,Sunny,Normal
SYSWEA0000481,WTH127537,Coimbatore,Tamil Nadu,2023-02-06,26,83,0,8,Sunny,Normal
SYSWEA0000482,WTH503951,New Delhi,Delhi,2023-02-07,13,40,0,15,Sunny,Normal
SYSWEA0000483,WTH860053,Mumbai,Maharashtra,2023-02-07,24,65,0,7,Sunny,Normal
SYSWEA0000484,WTH277735,Bengaluru,Karnataka,2023-02-07,18,85,0,17,Sunny,Normal
SYSWEA0000485,WTH166340,Chennai,Tamil Nadu,2023-02-07,25,68,0,9,Sunny,Normal
SYSWEA0000486,WTH920685,Ahmedabad,Gujarat,2023-02-07,25,45,0,20,Sunny,Normal
SYSWEA0000487,WTH722651,Noida,Uttar Pradesh,2023-02-07,13,39,0,20,Fog,Moderate
SYSWEA0000488,WTH107096,Pune,Maharashtra,2023-02-07,17,89,0,14,Sunny,Normal
SYSWEA0000489,WTH561607,Ghaziabad,Uttar Pradesh,2023-02-07,13,60,0,15,Sunny,Normal
SYSWEA0000490,WTH415029,Lucknow,Uttar Pradesh,2023-02-07,15,61,2,9,Rain,Moderate
SYSWEA0000491,WTH286266,Kanpur,Uttar Pradesh,2023-02-07,17,60,4,15,Sunny,Normal
SYSWEA0000492,WTH703853,Nagpur,Maharashtra,2023-02-07,22,60,0,20,Cloudy,Normal
SYSWEA0000493,WTH482746,Mangalore,Karnataka,2023-02-07,23,95,0,17,Sunny,Normal
SYSWEA0000494,WTH814827,Coimbatore,Tamil Nadu,2023-02-07,27,62,0,10,Sunny,Normal
SYSWEA0000495,WTH842776,New Delhi,Delhi,2023-02-08,16,84,0,19,Rain,Moderate
SYSWEA0000496,WTH958747,Mumbai,Maharashtra,2023-02-08,27,78,0,7,Fog,Moderate
SYSWEA0000497,WTH353777,Bengaluru,Karnataka,2023-02-08,25,76,0,14,Sunny,Normal
SYSWEA0000498,WTH177558,Chennai,Tamil Nadu,2023-02-08,31,76,0,17,Cloudy,Normal
SYSWEA0000499,WTH670053,Ahmedabad,Gujarat,2023-02-08,27,63,0,18,Sunny,Normal
SYSWEA0000500,WTH214682,Noida,Uttar Pradesh,2023-02-08,20,37,0,7,Cloudy,Normal
SYSWEA0000501,WTH690579,Pune,Maharashtra,2023-02-08,24,65,2,6,Sunny,Normal
SYSWEA0000502,WTH934908,Ghaziabad,Uttar Pradesh,2023-02-08,18,76,2,15,Sunny,Normal
SYSWEA0000503,WTH635482,Lucknow,Uttar Pradesh,2023-02-08,10,67,0,12,Sunny,Normal
SYSWEA0000504,WTH567432,Kanpur,Uttar Pradesh,2023-02-08,16,87,0,12,Sunny,Normal
SYSWEA0000505,WTH461724,Nagpur,Maharashtra,2023-02-08,24,58,0,9,Cloudy,Normal
SYSWEA0000506,WTH221707,Mangalore,Karnataka,2023-02-08,27,70,0,7,Sunny,Normal
SYSWEA0000507,WTH646428,Coimbatore,Tamil Nadu,2023-02-08,23,64,0,11,Sunny,Normal
SYSWEA0000508,WTH434400,New Delhi,Delhi,2023-02-09,13,65,0,19,Sunny,Normal
SYSWEA0000509,WTH123682,Mumbai,Maharashtra,2023-02-09,24,69,0,8,Fog,Moderate
SYSWEA0000510,WTH876459,Bengaluru,Karnataka,2023-02-09,25,71,0,10,Cloudy,Normal
SYSWEA0000511,WTH687044,Chennai,Tamil Nadu,2023-02-09,29,75,0,15,Sunny,Normal
SYSWEA0000512,WTH295440,Ahmedabad,Gujarat,2023-02-09,26,62,0,10,Fog,Moderate
SYSWEA0000513,WTH571413,Noida,Uttar Pradesh,2023-02-09,18,75,0,11,Sunny,Normal
