SalesSysID,SalesID,SalesDate,StoreID,ProductID,QuantitySold,UnitSellingPrice,DiscountPercentage,ReturnedQuantity,SaleType
SYSSALE0000285,SALE512151,2026-07-06,STR770487,PROD645007,19,1624.66,5,0,Regular
SYSSALE0000286,SALE854024,2026-05-17,STR770487,PROD520274,16,1286.74,10,0,Promotion
SYSSALE0000287,SALE297636,2026-11-24,STR770487,PROD644932,26,2042.56,10,0,Promotion
SYSSALE0000288,SALE116405,2026-01-18,STR770487,PROD308496,1,119537.54,5,0,Regular
SYSSALE0000289,SALE151040,2026-01-12,STR770487,PROD110060,1,53671.81,5,0,Regular
SYSSALE0000290,SALE246942,2026-03-16,STR770487,PROD483629,27,373.8,0,0,Regular
SYSSALE0000291,SALE910065,2026-10-11,STR770487,PROD412999,16,359.59,20,0,Promotion
SYSSALE0000292,SALE533649,2026-01-16,STR770487,PROD381607,9,482.06,0,0,Regular
SYSSALE0000293,SALE461145,2026-11-22,STR770487,PROD179710,13,203.52,5,0,Regular
SYSSALE0000294,SALE414455,2026-07-13,STR770487,PROD273148,2,90067.23,15,0,Promotion
SYSSALE0000295,SALE944917,2026-01-15,STR770487,PROD375097,32,496.56,0,0,Regular
SYSSALE0000296,SALE354655,2026-03-26,STR770487,PROD130353,19,773.15,5,0,Regular
SYSSALE0000297,SALE299734,2026-04-07,STR770487,PROD166412,7,1168.27,30,0,Clearance
SYSSALE0000298,SALE804066,2026-09-16,STR770487,PROD213609,4,1209.35,10,0,Promotion
SYSSALE0000299,SALE322096,2026-11-24,STR770487,PROD158896,8,134.0,15,0,Promotion
SYSSALE0000300,SALE837954,2026-08-23,STR770487,PROD851759,9,73.54,15,0,Promotion
SYSSALE0000301,SALE476710,2026-04-03,STR770487,PROD664607,17,117.22,5,0,Regular
SYSSALE0000302,SALE592296,2026-10-11,STR770487,PROD724834,18,974.03,15,0,Promotion
SYSSALE0000303,SALE253011,2026-05-22,STR770487,PROD265080,15,237.89,5,7,Regular
SYSSALE0000304,SALE341192,2026-08-02,STR770487,PROD373432,3,68041.17,5,0,Regular
SYSSALE0000305,SALE858705,2026-09-16,STR770487,PROD571435,9,271.1,5,0,Regular
SYSSALE0000306,SALE612036,2026-08-16,STR770487,PROD456871,16,284.03,5,0,Regular
SYSSALE0000307,SALE177941,2026-11-22,STR770487,PROD286450,3,121657.41,25,0,Clearance
SYSSALE0000308,SALE171269,2026-10-01,STR770487,PROD444207,1,14531.92,15,0,Promotion
SYSSALE0000309,SALE746467,2026-11-22,STR770487,PROD847006,1,110823.35,5,0,Regular
SYSSALE0000310,SALE400614,2026-07-28,STR770487,PROD275377,33,290.21,5,9,Regular
SYSSALE0000311,SALE256130,2026-06-08,STR770487,PROD780027,3,92146.02,0,0,Regular
SYSSALE0000312,SALE491172,2026-12-15,STR770487,PROD680493,35,1290.96,5,0,Regular
SYSSALE0000313,SALE184532,2026-10-28,STR770487,PROD749137,3,187912.1,0,0,Regular
SYSSALE0000314,SALE767678,2026-02-13,STR770487,PROD179710,4,207.97,5,0,Regular
SYSSALE0000315,SALE999636,2026-12-29,STR770487,PROD169403,7,315.62,5,0,Regular
SYSSALE0000316,SALE694316,2026-01-12,STR770487,PROD599127,35,585.42,25,0,Clearance
SYSSALE0000317,SALE134500,2026-08-06,STR770487,PROD958182,4,621.25,5,0,Regular
SYSSALE0000318,SALE847332,2026-10-30,STR770487,PROD671858,22,1043.02,0,0,Regular
SYSSALE0000319,SALE809922,2026-11-11,STR770487,PROD373432,1,70286.45,0,0,Regular
SYSSALE0000320,SALE182237,2026-03-30,STR770487,PROD526949,14,542.75,10,0,Promotion
SYSSALE0000321,SALE906360,2026-09-20,STR770487,PROD542042,3,359.89,0,0,Regular
SYSSALE0000322,SALE572436,2026-04-02,STR770487,PROD932463,2,71230.27,30,1,Clearance
SYSSALE0000323,SALE498535,2026-06-08,STR770487,PROD689179,19,1051.28,30,0,Clearance
SYSSALE0000324,SALE498458,2026-10-21,STR770487,PROD544730,20,686.44,20,0,Promotion
SYSSALE0000325,SALE423241,2026-07-14,STR770487,PROD908554,11,789.73,15,0,Promotion
SYSSALE0000326,SALE681687,2026-01-27,STR770487,PROD324729,19,1200.77,0,0,Regular
SYSSALE0000327,SALE503951,2026-04-16,STR770487,PROD944962,3,294.06,0,0,Regular
SYSSALE0000328,SALE354533,2026-09-06,STR770487,PROD403742,26,1845.95,20,0,Promotion
SYSSALE0000329,SALE166340,2026-03-12,STR770487,PROD377304,14,230.82,5,0,Regular
SYSSALE0000330,SALE855917,2026-09-20,STR770487,PROD878967,28,2376.73,0,0,Regular
SYSSALE0000331,SALE514913,2026-06-08,STR770487,PROD139581,3,106556.52,0,0,Regular
SYSSALE0000332,SALE963539,2026-11-20,STR770487,PROD790017,2,19470.31,15,0,Promotion
SYSSALE0000333,SALE517584,2026-12-10,STR770487,PROD572407,1,142327.99,0,0,Regular
SYSSALE0000334,SALE441716,2026-07-29,STR770487,PROD627262,3,78898.57,5,0,Regular
SYSSALE0000335,SALE814827,2026-10-01,STR770487,PROD207570,2,157692.33,0,0,Regular
SYSSALE0000336,SALE826490,2026-08-06,STR770487,PROD878967,31,2301.2,25,0,Clearance
SYSSALE0000337,SALE790658,2026-04-19,STR770487,PROD446479,28,163.35,0,0,Regular
SYSSALE0000338,SALE825309,2026-01-10,STR770487,PROD133958,26,1492.08,5,0,Regular
SYSSALE0000339,SALE214682,2026-10-22,STR770487,PROD423528,13,659.11,20,0,Promotion
SYSSALE0000340,SALE778159,2026-07-12,STR770487,PROD289934,24,3051.41,0,0,Regular
SYSSALE0000341,SALE332785,2026-05-13,STR770487,PROD724834,12,932.26,30,0,Clearance
SYSSALE0000342,SALE909859,2026-10-23,STR770487,PROD591465,3,107228.7,0,0,Regular
SYSSALE0000343,SALE190025,2026-08-29,STR770487,PROD139581,3,108125.32,0,0,Regular
SYSSALE0000344,SALE606384,2026-01-25,STR770487,PROD520274,11,1270.31,5,0,Regular
SYSSALE0000345,SALE949541,2026-10-01,STR770487,PROD158132,16,540.83,15,0,Promotion
SYSSALE0000346,SALE641058,2026-02-10,STR770487,PROD536740,12,1481.33,0,0,Regular
SYSSALE0000347,SALE293411,2026-06-18,STR770487,PROD413369,2,130978.49,5,0,Regular
SYSSALE0000348,SALE104666,2026-10-07,STR770487,PROD308727,2,117334.25,0,0,Regular
SYSSALE0000349,SALE662968,2026-03-25,STR770487,PROD851413,19,2061.61,10,0,Promotion
SYSSALE0000350,SALE770153,2026-04-10,STR770487,PROD373903,8,1346.91,5,0,Regular
SYSSALE0000351,SALE280908,2026-10-23,STR770487,PROD649577,27,1635.54,5,0,Regular
SYSSALE0000352,SALE223586,2026-01-30,STR770487,PROD350905,11,273.96,40,0,Clearance
SYSSALE0000353,SALE244564,2026-09-14,STR770487,PROD901619,7,465.96,0,0,Regular
SYSSALE0000354,SALE247111,2026-08-04,STR770487,PROD550797,7,730.04,0,0,Regular
SYSSALE0000355,SALE304607,2026-10-31,STR770487,PROD913894,30,970.3,5,0,Regular
SYSSALE0000356,SALE844638,2026-10-16,STR770487,PROD739427,3,195798.65,5,0,Regular
SYSSALE0000357,SALE134283,2026-05-18,STR770487,PROD381607,7,474.86,0,0,Regular
SYSSALE0000358,SALE619373,2026-01-29,STR770487,PROD502491,20,2348.67,5,0,Regular
SYSSALE0000359,SALE896922,2026-10-18,STR770487,PROD749137,3,187256.46,5,0,Regular
SYSSALE0000360,SALE359555,2026-01-09,STR770487,PROD869864,8,383.82,25,0,Clearance
SYSSALE0000361,SALE913308,2026-10-07,STR770487,PROD952227,2,71530.5,0,0,Regular
SYSSALE0000362,SALE548965,2026-02-05,STR770487,PROD322142,3,35444.17,5,0,Regular
SYSSALE0000363,SALE725850,2026-03-24,STR770487,PROD158104,8,334.28,10,0,Promotion
SYSSALE0000364,SALE812296,2026-10-05,STR770487,PROD508396,3,79160.02,5,0,Regular
SYSSALE0000365,SALE239136,2026-07-02,STR770487,PROD389913,15,316.37,30,0,Clearance
SYSSALE0000366,SALE763121,2026-04-17,STR770487,PROD373903,12,1323.62,20,0,Promotion
SYSSALE0000367,SALE828449,2026-11-12,STR770487,PROD333746,26,1229.04,0,0,Regular
SYSSALE0000368,SALE988319,2026-10-24,STR770487,PROD927630,16,469.65,30,0,Clearance
SYSSALE0000369,SALE517035,2026-04-20,STR770487,PROD975679,31,3420.01,5,0,Regular
SYSSALE0000370,SALE706007,2026-08-07,STR770487,PROD687044,8,133.75,5,0,Regular
SYSSALE0000371,SALE756596,2026-10-15,STR770487,PROD542042,17,354.57,20,0,Promotion
SYSSALE0000372,SALE548580,2026-06-26,STR770487,PROD130914,2,1243.54,0,0,Regular
SYSSALE0000373,SALE387330,2026-04-03,STR770487,PROD768636,10,134.96,15,0,Promotion
SYSSALE0000374,SALE861253,2026-10-08,STR770487,PROD801765,18,206.9,0,0,Regular
SYSSALE0000375,SALE722518,2026-06-24,STR770487,PROD434640,2,115304.16,0,1,Regular
SYSSALE0000376,SALE542828,2026-10-16,STR770487,PROD742412,2,211576.89,5,0,Regular
SYSSALE0000377,SALE428572,2026-03-18,STR770487,PROD913308,1,133971.49,0,0,Regular
SYSSALE0000378,SALE171734,2026-01-03,STR770487,PROD454992,6,292.07,0,0,Regular
SYSSALE0000379,SALE531709,2026-09-15,STR770487,PROD253300,12,244.05,0,0,Regular
SYSSALE0000380,SALE865470,2026-04-20,STR770487,PROD901619,8,459.1,0,0,Regular
SYSSALE0000381,SALE680278,2026-09-24,STR770487,PROD302897,12,295.83,10,0,Promotion
SYSSALE0000382,SALE736408,2026-07-11,STR770487,PROD260626,11,156.73,20,3,Promotion
SYSSALE0000383,SALE350967,2026-01-29,STR770487,PROD694916,2,92159.9,0,0,Regular
SYSSALE0000384,SALE478638,2026-11-05,STR770487,PROD446968,1,89899.71,0,0,Regular
SYSSALE0000385,SALE281162,2026-10-31,STR770487,PROD656116,26,2007.75,20,0,Promotion
SYSSALE0000386,SALE163406,2026-11-13,STR770487,PROD794395,4,354.41,0,1,Regular
SYSSALE0000387,SALE771652,2026-06-07,STR770487,PROD708798,3,90785.38,5,0,Regular
SYSSALE0000388,SALE947312,2026-03-25,STR770487,PROD739427,1,199981.3,5,0,Regular
SYSSALE0000389,SALE987586,2026-03-04,STR770487,PROD491559,14,294.54,0,0,Regular
SYSSALE0000390,SALE798435,2026-10-24,STR770487,PROD255061,1,36911.9,25,0,Clearance
SYSSALE0000391,SALE463546,2026-07-20,STR770487,PROD315173,13,1355.64,0,0,Regular
SYSSALE0000392,SALE381819,2026-10-04,STR770487,PROD138436,3,57352.01,5,0,Regular
SYSSALE0000393,SALE846925,2026-12-21,STR770487,PROD364955,1,77979.57,5,0,Regular
SYSSALE0000394,SALE274987,2026-03-07,STR770487,PROD275377,6,294.87,5,0,Regular
SYSSALE0000395,SALE633541,2026-08-08,STR770487,PROD671858,8,1016.18,20,0,Promotion
SYSSALE0000396,SALE287654,2026-11-28,STR770487,PROD426147,2,978.8,5,0,Regular
SYSSALE0000397,SALE855276,2026-07-31,STR770487,PROD699809,4,431.61,5,0,Regular
SYSSALE0000398,SALE288056,2026-05-13,STR770487,PROD295892,4,934.28,0,0,Regular
SYSSALE0000399,SALE911102,2026-10-11,STR770487,PROD851759,4,74.16,25,0,Clearance
SYSSALE0000400,SALE922615,2026-06-09,STR770487,PROD678727,4,352.99,0,0,Regular
SYSSALE0000401,SALE868043,2026-11-25,STR770487,PROD179710,17,211.07,5,0,Regular
SYSSALE0000402,SALE827146,2026-11-11,STR770487,PROD324729,17,1211.97,5,6,Regular
SYSSALE0000403,SALE208998,2026-03-02,STR770487,PROD681343,2,253.23,15,0,Promotion
SYSSALE0000404,SALE393418,2026-08-24,STR770487,PROD497108,2,103475.49,0,0,Regular
SYSSALE0000405,SALE580728,2026-12-03,STR770487,PROD409355,1,65912.55,20,0,Promotion
SYSSALE0000406,SALE720647,2026-09-14,STR770487,PROD584838,3,111657.56,0,0,Regular
SYSSALE0000407,SALE512040,2026-10-24,STR770487,PROD638857,6,560.49,5,0,Regular
SYSSALE0000408,SALE242723,2026-10-19,STR770487,PROD976325,22,153.1,5,0,Regular
SYSSALE0000409,SALE226601,2026-07-17,STR770487,PROD393992,8,143.39,0,0,Regular
SYSSALE0000410,SALE265271,2026-10-10,STR770487,PROD722780,15,588.69,5,0,Regular
SYSSALE0000411,SALE473023,2026-01-13,STR770487,PROD867541,3,346.88,5,0,Regular
SYSSALE0000412,SALE682959,2026-10-08,STR770487,PROD145767,21,1042.46,0,7,Regular
SYSSALE0000413,SALE918895,2026-12-05,STR770487,PROD501936,1,127852.34,0,0,Regular
SYSSALE0000414,SALE188121,2026-09-09,STR770487,PROD641975,1,67483.8,15,0,Promotion
SYSSALE0000415,SALE948611,2026-08-20,STR770487,PROD418594,1,31225.43,0,0,Regular
SYSSALE0000416,SALE554197,2026-10-13,STR770487,PROD761532,2,141026.69,5,0,Regular
SYSSALE0000417,SALE296242,2026-04-25,STR770487,PROD644559,33,310.85,5,0,Regular
SYSSALE0000418,SALE677438,2026-01-23,STR770487,PROD374267,1,130653.07,0,0,Regular
SYSSALE0000419,SALE651356,2026-07-25,STR770487,PROD135035,10,344.62,5,0,Regular
SYSSALE0000420,SALE670968,2026-10-12,STR770487,PROD626690,19,304.52,15,0,Promotion
SYSSALE0000421,SALE329659,2026-07-27,STR770487,PROD372793,34,318.36,5,0,Regular
SYSSALE0000422,SALE344068,2026-12-04,STR770487,PROD213365,2,129711.55,5,0,Regular
SYSSALE0000423,SALE872863,2026-08-31,STR770487,PROD553014,17,456.13,5,0,Regular
SYSSALE0000424,SALE986278,2026-03-02,STR770487,PROD179710,16,211.73,5,0,Regular
SYSSALE0000425,SALE834591,2026-05-26,STR770487,PROD486649,20,445.53,5,0,Regular
SYSSALE0000426,SALE616137,2026-02-14,STR770487,PROD834233,20,598.55,0,0,Regular
SYSSALE0000427,SALE652021,2026-03-26,STR770487,PROD749137,2,182307.75,0,0,Regular
SYSSALE0000428,SALE941403,2026-10-11,STR770487,PROD908475,3,23403.85,0,0,Regular
SYSSALE0000429,SALE482614,2026-12-12,STR770487,PROD262325,5,1338.01,0,0,Regular
SYSSALE0000430,SALE265154,2026-10-14,STR770487,PROD605065,27,251.95,5,0,Regular
SYSSALE0000431,SALE743520,2026-10-08,STR770487,PROD688861,17,155.24,0,0,Regular
SYSSALE0000432,SALE408823,2026-07-06,STR770487,PROD188834,3,87135.36,0,0,Regular
SYSSALE0000433,SALE695048,2026-06-04,STR770487,PROD599127,2,589.03,40,0,Clearance
SYSSALE0000434,SALE620287,2026-07-10,STR770487,PROD409571,2,156900.17,40,0,Clearance
SYSSALE0000435,SALE193035,2026-10-22,STR770487,PROD551860,4,644.15,5,0,Regular
SYSSALE0000436,SALE467506,2026-01-28,STR770487,PROD731977,23,1111.75,5,0,Regular
SYSSALE0000437,SALE274418,2026-11-16,STR770487,PROD176066,3,136893.6,5,0,Regular
SYSSALE0000438,SALE706135,2026-10-22,STR770487,PROD520274,26,1287.8,5,0,Regular
SYSSALE0000439,SALE121053,2026-01-27,STR770487,PROD514913,9,243.49,0,0,Regular
SYSSALE0000440,SALE197627,2026-06-07,STR770487,PROD302177,6,1095.48,5,0,Regular
SYSSALE0000441,SALE555292,2026-01-26,STR770487,PROD196126,32,3290.15,15,0,Promotion
SYSSALE0000442,SALE865433,2026-06-19,STR770487,PROD306854,2,34772.36,0,0,Regular
SYSSALE0000443,SALE614796,2026-04-03,STR770487,PROD512022,11,290.57,0,5,Regular
SYSSALE0000444,SALE603660,2026-01-07,STR770487,PROD664607,2,117.75,5,0,Regular
SYSSALE0000445,SALE221119,2026-04-12,STR770487,PROD302897,8,301.69,5,0,Regular
SYSSALE0000446,SALE293862,2026-04-08,STR770487,PROD564586,32,2268.85,5,0,Regular
SYSSALE0000447,SALE337232,2026-10-19,STR770487,PROD434640,2,117572.51,0,0,Regular
SYSSALE0000448,SALE667750,2026-07-13,STR770487,PROD861319,1,36002.56,0,0,Regular
SYSSALE0000449,SALE538967,2026-12-22,STR770487,PROD277193,20,1222.14,0,0,Regular
SYSSALE0000450,SALE995420,2026-10-17,STR770487,PROD837954,17,1476.14,0,0,Regular
SYSSALE0000451,SALE226124,2026-11-15,STR770487,PROD255061,3,36932.79,40,0,Clearance
SYSSALE0000452,SALE232315,2026-01-21,STR770487,PROD132146,7,202.12,25,0,Clearance
SYSSALE0000453,SALE862422,2026-11-03,STR770487,PROD165142,15,723.7,0,0,Regular
SYSSALE0000454,SALE644932,2026-08-12,STR770487,PROD533321,1,155444.9,5,0,Regular
SYSSALE0000455,SALE217984,2026-02-07,STR770487,PROD751303,2,140.24,20,0,Promotion
SYSSALE0000456,SALE205896,2026-10-28,STR770487,PROD179046,3,39867.22,0,0,Regular
SYSSALE0000457,SALE699809,2026-09-02,STR770487,PROD780027,3,94758.75,15,0,Promotion
SYSSALE0000458,SALE521233,2026-08-16,STR770487,PROD546768,13,175.35,0,0,Regular
SYSSALE0000459,SALE490532,2026-07-29,STR770487,PROD847006,2,112373.66,0,0,Regular
SYSSALE0000460,SALE339030,2026-07-10,STR770487,PROD491329,2,67219.9,5,0,Regular
SYSSALE0000461,SALE776913,2026-04-24,STR770487,PROD421080,2,98041.47,15,0,Promotion
SYSSALE0000462,SALE492073,2026-10-17,STR770487,PROD908475,1,24092.6,30,0,Clearance
SYSSALE0000463,SALE696296,2026-02-19,STR770487,PROD799565,12,252.24,5,0,Regular
SYSSALE0000464,SALE838862,2026-04-05,STR770487,PROD381607,8,491.57,10,1,Promotion
SYSSALE0000465,SALE612530,2026-09-06,STR770487,PROD520274,31,1272.56,0,0,Regular
SYSSALE0000466,SALE371224,2026-10-23,STR770487,PROD875232,17,387.46,5,0,Regular
SYSSALE0000467,SALE324729,2026-11-21,STR770487,PROD644932,7,2107.15,5,3,Regular
SYSSALE0000468,SALE918207,2026-12-22,STR770487,PROD409571,1,156493.49,5,0,Regular
SYSSALE0000469,SALE108874,2026-06-05,STR770487,PROD926730,1,26093.66,0,0,Regular
SYSSALE0000470,SALE494763,2026-11-15,STR770487,PROD403742,21,1802.61,20,0,Promotion
SYSSALE0000471,SALE516444,2026-09-01,STR770487,PROD702891,18,2726.66,5,0,Regular
SYSSALE0000472,SALE396408,2026-01-28,STR770487,PROD381607,18,483.8,30,0,Clearance
SYSSALE0000473,SALE373832,2026-10-31,STR770487,PROD689179,17,1065.63,5,0,Regular
SYSSALE0000474,SALE159532,2026-10-26,STR770487,PROD772124,3,130234.55,0,0,Regular
SYSSALE0000475,SALE409963,2026-04-18,STR770487,PROD261771,27,1506.67,0,0,Regular
SYSSALE0000476,SALE955653,2026-07-05,STR770487,PROD152995,14,415.07,0,0,Regular
SYSSALE0000477,SALE631958,2026-02-13,STR770487,PROD202365,16,711.34,5,0,Regular
SYSSALE0000478,SALE947609,2026-09-30,STR770487,PROD513224,13,66.75,5,0,Regular
SYSSALE0000479,SALE334176,2026-10-10,STR770487,PROD881177,1,75942.2,30,0,Clearance
SYSSALE0000480,SALE586288,2026-11-16,STR770487,PROD213365,2,128557.08,15,0,Promotion
SYSSALE0000481,SALE595158,2026-11-17,STR770487,PROD513160,3,650.35,20,0,Promotion
SYSSALE0000482,SALE995735,2026-02-21,STR770487,PROD579536,1,63676.65,15,0,Promotion
SYSSALE0000483,SALE289117,2026-10-16,STR770487,PROD454992,12,294.74,5,0,Regular
SYSSALE0000484,SALE574012,2026-07-14,STR770487,PROD720407,12,478.34,0,0,Regular
SYSSALE0000485,SALE192318,2026-04-22,STR770487,PROD565776,12,873.22,0,0,Regular
SYSSALE0000486,SALE139557,2026-07-07,STR770487,PROD306854,3,34477.69,5,0,Regular
SYSSALE0000487,SALE118786,2026-10-21,STR770487,PROD410401,13,1038.52,30,0,Clearance
SYSSALE0000488,SALE627786,2026-09-06,STR770487,PROD220764,17,288.66,5,0,Regular
SYSSALE0000489,SALE645561,2026-09-11,STR770487,PROD253300,4,247.81,15,0,Promotion
SYSSALE0000490,SALE476701,2026-10-06,STR770487,PROD491559,15,301.36,10,0,Promotion
SYSSALE0000491,SALE869735,2026-05-10,STR770487,PROD641975,2,64834.18,0,0,Regular
SYSSALE0000492,SALE908713,2026-01-13,STR770487,PROD504924,1,53286.55,0,0,Regular
SYSSALE0000493,SALE498724,2026-03-06,STR770487,PROD776364,5,786.16,0,1,Regular
SYSSALE0000494,SALE415743,2026-01-26,STR770487,PROD749137,2,186093.05,10,0,Promotion
SYSSALE0000495,SALE636435,2026-10-04,STR770487,PROD372793,35,327.63,0,0,Regular
SYSSALE0000496,SALE915749,2026-05-14,STR770487,PROD478666,11,581.71,0,0,Regular
SYSSALE0000497,SALE620465,2026-11-23,STR770487,PROD377304,8,225.61,5,0,Regular
SYSSALE0000498,SALE975804,2026-09-16,STR770487,PROD211579,17,1246.38,0,2,Regular
SYSSALE0000499,SALE368322,2026-09-15,STR770487,PROD517568,6,547.53,40,0,Clearance
SYSSALE0000500,SALE141360,2026-11-12,STR770487,PROD255851,11,202.13,0,0,Regular
SYSSALE0000501,SALE148118,2026-02-05,STR770487,PROD847006,3,111483.08,0,0,Regular
SYSSALE0000502,SALE752011,2026-07-07,STR770487,PROD555292,3,102624.85,5,0,Regular
SYSSALE0000503,SALE578715,2026-04-09,STR770487,PROD783414,4,387.64,5,0,Regular
SYSSALE0000504,SALE238948,2026-10-02,STR770487,PROD574843,17,687.8,20,0,Promotion
SYSSALE0000505,SALE290065,2026-09-25,STR770487,PROD512151,7,312.49,5,0,Regular
SYSSALE0000506,SALE531262,2026-01-17,STR770487,PROD780432,2,38052.81,0,0,Regular
SYSSALE0000507,SALE904812,2026-10-24,STR770487,PROD400814,2,155977.39,0,0,Regular
SYSSALE0000508,SALE748270,2026-06-19,STR770487,PROD273148,3,91327.57,5,0,Regular
SYSSALE0000509,SALE255875,2026-10-18,STR770487,PROD548580,3,52736.45,5,0,Regular
SYSSALE0000510,SALE619920,2026-11-03,STR770487,PROD221707,5,667.91,0,0,Regular
SYSSALE0000511,SALE333524,2026-09-13,STR770487,PROD409355,2,63194.35,5,0,Regular
SYSSALE0000512,SALE569865,2026-05-08,STR770487,PROD132146,14,202.04,10,0,Promotion
SYSSALE0000513,SALE523037,2026-05-23,STR770487,PROD480133,2,71283.74,5,0,Regular
SYSSALE0000514,SALE768507,2026-05-11,STR770487,PROD324130,19,144.11,0,0,Regular
SYSSALE0000515,SALE156911,2026-10-28,STR770487,PROD670968,19,1199.88,5,0,Regular
SYSSALE0000516,SALE574514,2026-07-14,STR770487,PROD512151,16,307.63,5,0,Regular
SYSSALE0000517,SALE406166,2026-04-06,STR770487,PROD477880,16,138.77,5,0,Regular
SYSSALE0000518,SALE878579,2026-10-04,STR770487,PROD838253,3,67619.41,0,0,Regular
SYSSALE0000519,SALE326061,2026-07-20,STR770487,PROD571635,18,151.08,0,0,Regular
SYSSALE0000520,SALE764000,2026-10-19,STR770487,PROD834233,8,576.14,10,0,Promotion
SYSSALE0000521,SALE628689,2026-05-08,STR770487,PROD345386,9,124.41,15,0,Promotion
SYSSALE0000522,SALE713543,2026-05-11,STR770487,PROD401601,2,363.63,0,0,Regular
SYSSALE0000523,SALE506224,2026-10-20,STR770487,PROD864711,1,100926.22,0,0,Regular
SYSSALE0000524,SALE826155,2026-10-09,STR770487,PROD409571,2,157238.19,5,0,Regular
SYSSALE0000525,SALE532794,2026-09-29,STR770487,PROD272129,27,494.42,30,0,Clearance
SYSSALE0000526,SALE763311,2026-02-23,STR770487,PROD793223,3,157857.89,5,0,Regular
SYSSALE0000527,SALE844904,2026-10-31,STR770487,PROD630041,3,74837.05,20,0,Promotion
SYSSALE0000528,SALE689593,2026-05-27,STR770487,PROD448321,13,64.82,5,0,Regular
SYSSALE0000529,SALE399817,2026-11-14,STR770487,PROD416797,3,156580.42,20,0,Promotion
SYSSALE0000530,SALE159354,2026-07-12,STR770487,PROD681343,2,244.83,0,0,Regular
SYSSALE0000531,SALE824141,2026-10-07,STR770487,PROD179046,1,40414.33,40,0,Clearance
SYSSALE0000532,SALE875414,2026-09-08,STR770487,PROD550797,19,743.79,5,0,Regular
SYSSALE0000533,SALE937625,2026-10-23,STR770487,PROD374267,3,132508.41,5,0,Regular
SYSSALE0000534,SALE818430,2026-05-22,STR770487,PROD426147,5,972.5,30,0,Clearance
SYSSALE0000535,SALE564586,2026-10-30,STR770487,PROD213609,5,1226.2,5,0,Regular
SYSSALE0000536,SALE860127,2026-12-10,STR770487,PROD571435,13,262.8,20,0,Promotion
SYSSALE0000537,SALE638807,2026-01-11,STR770487,PROD491329,2,65526.36,0,0,Regular
SYSSALE0000538,SALE367403,2026-04-30,STR770487,PROD772124,2,132490.54,5,0,Regular
SYSSALE0000539,SALE153325,2026-10-21,STR770487,PROD533911,3,90901.88,25,0,Clearance
SYSSALE0000540,SALE650916,2026-02-17,STR770487,PROD471371,21,2036.3,5,0,Regular
SYSSALE0000541,SALE196411,2026-08-15,STR770487,PROD107459,3,69881.25,0,0,Regular
SYSSALE0000542,SALE889216,2026-09-16,STR770487,PROD564586,15,2232.17,5,0,Regular
SYSSALE0000543,SALE773462,2026-09-20,STR770487,PROD546688,19,425.5,20,6,Promotion
SYSSALE0000544,SALE934883,2026-11-13,STR770487,PROD421080,1,97868.08,40,0,Clearance
SYSSALE0000545,SALE493172,2026-05-11,STR770487,PROD749887,18,1754.92,5,9,Regular
SYSSALE0000546,SALE638857,2026-01-25,STR770487,PROD986589,30,1924.25,5,0,Regular
SYSSALE0000547,SALE321020,2026-10-25,STR770487,PROD139581,1,109926.92,40,0,Clearance
SYSSALE0000548,SALE969005,2026-10-24,STR770487,PROD649577,15,1614.97,15,0,Promotion
SYSSALE0000549,SALE581532,2026-10-02,STR770487,PROD837954,15,1481.75,0,0,Regular
SYSSALE0000550,SALE702891,2026-10-30,STR770487,PROD612573,1,88638.22,0,0,Regular
SYSSALE0000551,SALE117711,2026-01-31,STR770487,PROD202365,18,702.96,5,0,Regular
SYSSALE0000552,SALE834928,2026-10-12,STR770487,PROD504924,3,53142.51,0,0,Regular
SYSSALE0000553,SALE558936,2026-07-30,STR770487,PROD735656,3,151938.22,5,0,Regular
