SupplierProductSysID,SupplierID,ProductID,LeadTimeDays,MinimumOrderQty,QuotedUnitCost,DefectRatePercentage
SYSSP0001661,SUP211764,PROD507746,8,673,157.66,1.65
SYSSP0001662,SUP211764,PROD540208,2,313,306.03,2.86
SYSSP0001663,SUP211764,PROD716493,9,254,529.65,0.84
SYSSP0001664,SUP211764,PROD906010,6,598,478.26,1.59
SYSSP0001665,SUP211764,PROD627786,17,92,34855.71,1.47
SYSSP0001666,SUP211764,PROD449138,37,54,47097.08,1.89
SYSSP0001667,SUP211764,PROD735053,26,42,61539.93,2.79
SYSSP0001668,SUP211764,PROD199807,37,78,43121.17,1.23
SYSSP0001669,SUP211764,PROD864711,35,65,73207.76,1.41
SYSSP0001670,SUP211764,PROD656829,31,71,78938.3,1.23
SYSSP0001671,SUP211764,PROD373432,38,76,55236.4,2.13
SYSSP0001672,SUP211764,PROD273148,20,44,62484.37,2.44
SYSSP0001673,SUP211764,PROD757711,19,56,16337.22,2.68
SYSSP0001674,SUP211764,PROD934794,31,86,34901.05,1.22
SYSSP0001675,SUP211764,PROD952227,36,41,57690.29,2.32
SYSSP0001676,SUP211764,PROD761532,32,79,114963.19,2.03
SYSSP0001677,SUP211764,PROD491329,29,40,51742.7,2.21
SYSSP0001678,SUP211764,PROD793223,35,43,111439.77,1.51
SYSSP0001679,SUP989545,PROD627262,23,98,65092.96,1.79
SYSSP0001680,SUP989545,PROD475479,15,65,47849.31,0.98
SYSSP0001681,SUP989545,PROD373216,33,91,70236.54,2.42
SYSSP0001682,SUP989545,PROD641975,37,67,54148.54,2.82
SYSSP0001683,SUP989545,PROD908475,21,50,16163.81,0.94
SYSSP0001684,SUP989545,PROD219946,35,46,27968.89,1.75
SYSSP0001685,SUP989545,PROD914571,15,77,39914.48,2.86
SYSSP0001686,SUP989545,PROD780027,23,55,77824.22,1.32
SYSSP0001687,SUP989545,PROD861319,25,93,30221.32,1.53
SYSSP0001688,SUP989545,PROD595351,40,55,18315.13,2.51
SYSSP0001689,SUP989545,PROD948179,34,68,17459.77,2.18
SYSSP0001690,SUP989545,PROD952227,33,47,54612.87,0.93
SYSSP0001691,SUP989545,PROD490917,16,64,75490.48,2.66
SYSSP0001692,SUP989545,PROD670913,17,90,57996.68,2.82
SYSSP0001693,SUP989545,PROD176066,29,43,93625.01,2.18
SYSSP0001694,SUP989545,PROD701253,17,46,136300.06,2.03
SYSSP0001695,SUP989545,PROD664607,7,295,80.26,2.16
SYSSP0001696,SUP989545,PROD776364,9,219,683.26,2.53
SYSSP0001697,SUP989545,PROD671858,12,105,747.86,1.82
SYSSP0001698,SUP989545,PROD612530,9,151,692.81,2.86
SYSSP0001699,SUP989545,PROD221707,3,332,458.55,2.09
SYSSP0001700,SUP989545,PROD887842,4,152,167.38,2.37
SYSSP0001701,SUP989545,PROD907236,12,199,942.51,1.08
SYSSP0001702,SUP989545,PROD475691,11,231,362.02,1.86
SYSSP0001703,SUP989545,PROD544730,12,327,491.37,1.1
SYSSP0001704,SUP989545,PROD922458,3,130,207.77,2.09
SYSSP0001705,SUP989545,PROD317782,11,283,222.69,2.75
SYSSP0001706,SUP989545,PROD565776,5,175,693.94,2.13
SYSSP0001707,SUP989545,PROD558723,7,288,929.51,1.94
SYSSP0001708,SUP989545,PROD803953,5,129,949.41,2.6
SYSSP0001709,SUP989545,PROD391668,11,127,505.33,1.23
SYSSP0001710,SUP989545,PROD851413,6,203,1701.75,1.55
SYSSP0001711,SUP989545,PROD656116,10,339,1434.79,1.53
SYSSP0001712,SUP989545,PROD762055,12,389,157.08,2.16
SYSSP0001713,SUP989545,PROD680099,9,268,39.89,1.8
SYSSP0001714,SUP891937,PROD934042,37,54,80722.98,1.27
SYSSP0001715,SUP891937,PROD710224,30,87,96052.01,2.59
SYSSP0001716,SUP891937,PROD986278,40,87,83989.23,1.68
SYSSP0001717,SUP891937,PROD207570,15,63,109303.03,1.59
SYSSP0001718,SUP891937,PROD772124,32,47,107937.3,1.77
SYSSP0001719,SUP891937,PROD742412,35,77,147144.58,1.59
SYSSP0001720,SUP891937,PROD324082,15,52,93784.26,1.18
SYSSP0001721,SUP891937,PROD806004,23,86,90546.07,2.66
SYSSP0001722,SUP891937,PROD576919,22,51,127646.99,1.19
SYSSP0001723,SUP891937,PROD901467,23,98,139615.49,2.63
SYSSP0001724,SUP891937,PROD322182,19,64,144803.58,2.75
SYSSP0001725,SUP891937,PROD881886,25,99,120771.27,1.8
SYSSP0001726,SUP891937,PROD881177,26,91,63151.91,1.18
SYSSP0001727,SUP891937,PROD490917,31,91,78657.65,2.74
SYSSP0001728,SUP891937,PROD973294,37,44,136422.12,2.74
SYSSP0001729,SUP891937,PROD570711,19,90,68341.98,1.97
SYSSP0001730,SUP891937,PROD780432,37,63,29402.8,1.74
SYSSP0001731,SUP891937,PROD446968,35,55,71184.4,2.48
SYSSP0001732,SUP891937,PROD591465,33,52,84638.32,1.45
SYSSP0001733,SUP597732,PROD739427,31,77,151059.26,1.26
SYSSP0001734,SUP597732,PROD308496,17,90,99353.24,2.26
SYSSP0001735,SUP597732,PROD501936,17,50,89482.65,2.45
SYSSP0001736,SUP597732,PROD490917,35,88,76396.92,1.9
SYSSP0001737,SUP597732,PROD188834,29,51,61593.83,1.62
SYSSP0001738,SUP597732,PROD526117,37,70,128387.85,1.89
SYSSP0001739,SUP597732,PROD558089,23,77,62630.46,2.83
SYSSP0001740,SUP597732,PROD576919,33,81,126390.83,1.28
SYSSP0001741,SUP597732,PROD400814,21,68,130660.61,1.67
SYSSP0001742,SUP597732,PROD579536,24,67,53714.9,2.06
SYSSP0001743,SUP597732,PROD694849,26,56,19036.25,1.1
SYSSP0001744,SUP597732,PROD726822,17,58,17830.85,1.57
SYSSP0001745,SUP350867,PROD888795,7,138,284.63,0.98
SYSSP0001746,SUP350867,PROD722665,11,362,220.82,0.97
SYSSP0001747,SUP350867,PROD984247,7,216,167.09,0.96
SYSSP0001748,SUP350867,PROD883132,3,379,63.8,1.23
SYSSP0001749,SUP350867,PROD297810,8,228,91.38,2.59
SYSSP0001750,SUP350867,PROD372793,7,197,266.0,3.0
SYSSP0001751,SUP350867,PROD477880,11,233,100.73,1.46
SYSSP0001752,SUP350867,PROD140932,8,306,166.47,2.61
SYSSP0001753,SUP350867,PROD968962,3,341,152.6,2.98
SYSSP0001754,SUP350867,PROD391865,5,303,40.08,2.39
SYSSP0001755,SUP350867,PROD758589,6,342,150.42,2.09
SYSSP0001756,SUP350867,PROD265080,11,339,171.31,1.82
SYSSP0001757,SUP350867,PROD702891,4,260,2048.47,1.74
SYSSP0001758,SUP350867,PROD475691,9,207,363.86,2.68
SYSSP0001759,SUP350867,PROD865470,3,291,202.2,2.72
SYSSP0001760,SUP350867,PROD219946,24,100,29207.74,1.9
SYSSP0001761,SUP350867,PROD790017,36,93,14132.68,1.3
SYSSP0001762,SUP350867,PROD117031,28,83,88939.51,2.48
SYSSP0001763,SUP350867,PROD627262,37,74,64615.57,2.09
SYSSP0001764,SUP350867,PROD179046,33,90,31054.65,1.11
SYSSP0001765,SUP350867,PROD714953,25,76,74775.95,2.13
SYSSP0001766,SUP350867,PROD986982,34,76,55016.53,2.96
SYSSP0001767,SUP350867,PROD780432,21,100,29533.77,1.98
SYSSP0001768,SUP350867,PROD735053,21,70,60889.34,2.05
SYSSP0001769,SUP350867,PROD138436,29,80,42991.14,1.01
SYSSP0001770,SUP350867,PROD986593,18,83,89168.18,0.87
SYSSP0001771,SUP350867,PROD306854,37,78,28592.75,1.21
SYSSP0001772,SUP350867,PROD255061,17,98,26618.54,1.42
SYSSP0001773,SUP350867,PROD757711,22,58,16072.87,0.95
SYSSP0001774,SUP350867,PROD476417,16,63,59685.78,1.18
SYSSP0001775,SUP350867,PROD742412,28,65,140570.05,1.04
SYSSP0001776,SUP350867,PROD710224,32,66,94390.28,0.95
SYSSP0001777,SUP350867,PROD694916,21,48,74849.35,1.48
SYSSP0001778,SUP350867,PROD670968,9,331,952.14,2.87
SYSSP0001779,SUP350867,PROD517568,5,507,434.77,1.81
SYSSP0001780,SUP350867,PROD689179,5,253,785.03,1.78
SYSSP0001781,SUP350867,PROD211579,8,559,941.29,1.96
SYSSP0001782,SUP350867,PROD565765,9,485,982.98,0.89
SYSSP0001783,SUP350867,PROD373903,3,397,1130.57,2.82
SYSSP0001784,SUP350867,PROD581532,7,608,926.2,2.54
SYSSP0001785,SUP350867,PROD189856,8,563,849.17,2.67
SYSSP0001786,SUP350867,PROD898462,8,377,353.71,2.16
SYSSP0001787,SUP350867,PROD678727,8,484,278.34,2.25
SYSSP0001788,SUP350867,PROD593554,3,451,210.19,0.9
SYSSP0001789,SUP184491,PROD396020,38,33,15739.45,1.7
SYSSP0001790,SUP184491,PROD287654,39,55,37837.93,1.61
SYSSP0001791,SUP184491,PROD952227,39,26,56034.96,2.51
SYSSP0001792,SUP184491,PROD199994,28,48,53604.41,1.26
SYSSP0001793,SUP184491,PROD219946,16,49,27966.88,2.21
SYSSP0001794,SUP184491,PROD444207,36,49,11689.41,2.44
SYSSP0001795,SUP184491,PROD418594,21,45,21302.81,1.35
SYSSP0001796,SUP184491,PROD508396,37,28,55081.04,2.45
SYSSP0001797,SUP184491,PROD693418,30,49,62239.01,2.01
SYSSP0001798,SUP446954,PROD716493,6,151,497.48,3.12
SYSSP0001799,SUP446954,PROD837954,11,139,1053.06,2.56
SYSSP0001800,SUP446954,PROD373903,9,325,1051.18,3.58
SYSSP0001801,SUP446954,PROD392670,9,372,196.01,5.98
SYSSP0001802,SUP446954,PROD324130,17,152,100.73,4.04
SYSSP0001803,SUP829308,PROD199868,9,222,252.69,2.58
SYSSP0001804,SUP829308,PROD688861,4,272,117.53,5.9
SYSSP0001805,SUP829308,PROD574167,6,149,42.99,6.65
SYSSP0001806,SUP829308,PROD687044,11,185,101.19,5.06
SYSSP0001807,SUP829308,PROD277487,11,387,159.49,5.62
SYSSP0001808,SUP976325,PROD881886,17,37,124047.23,1.61
SYSSP0001809,SUP976325,PROD966529,17,33,64753.14,2.49
SYSSP0001810,SUP976325,PROD533321,30,26,116084.61,2.54
SYSSP0001811,SUP976325,PROD501936,33,30,88091.38,1.01
SYSSP0001812,SUP976325,PROD859364,25,60,62883.57,2.29
SYSSP0001813,SUP976325,PROD281162,39,28,42792.33,2.2
SYSSP0001814,SUP976325,PROD806537,7,346,398.54,0.84
SYSSP0001815,SUP976325,PROD407757,9,295,387.59,2.43
SYSSP0001816,SUP976325,PROD901619,10,400,388.64,0.83
SYSSP0001817,SUP976325,PROD393328,2,163,412.78,2.42
SYSSP0001818,SUP976325,PROD130610,5,140,507.58,1.62
SYSSP0001819,SUP976325,PROD202365,7,101,542.14,1.25
SYSSP0001820,SUP976325,PROD699809,3,110,327.99,2.12
SYSSP0001821,SUP976325,PROD862760,10,134,730.75,1.5
SYSSP0001822,SUP976325,PROD803953,3,183,981.83,1.71
SYSSP0001823,SUP976325,PROD483629,7,56,257.78,2.41
SYSSP0001824,SUP976325,PROD883132,8,112,63.82,0.92
SYSSP0001825,SUP976325,PROD749887,6,106,1401.15,1.64
SYSSP0001826,SUP801364,PROD943700,7,188,1972.76,6.66
SYSSP0001827,SUP801364,PROD824586,9,359,414.44,6.12
SYSSP0001828,SUP801364,PROD776909,10,201,1213.89,3.38
SYSSP0001829,SUP801364,PROD262325,10,246,908.54,7.34
SYSSP0001830,SUP801364,PROD731977,10,346,706.62,7.36
SYSSP0001831,SUP801364,PROD860242,14,185,782.0,4.61
SYSSP0001832,SUP801364,PROD118632,19,321,2359.35,6.6
SYSSP0001833,SUP801364,PROD616554,12,295,2220.01,2.92
SYSSP0001834,SUP801364,PROD749887,13,375,1282.67,6.13
SYSSP0001835,SUP801364,PROD324729,12,337,800.15,3.92
SYSSP0001836,SUP801364,PROD865470,17,346,189.13,3.18
SYSSP0001837,SUP801364,PROD423993,13,179,84.59,2.52
SYSSP0001838,SUP801364,PROD491329,38,86,47347.14,4.52
SYSSP0001839,SUP801364,PROD913308,33,87,87319.56,4.95
SYSSP0001840,SUP801364,PROD883641,41,44,132817.8,2.69
SYSSP0001841,SUP801364,PROD710224,23,99,90242.48,3.47
SYSSP0001842,SUP801364,PROD735656,32,89,119543.2,6.11
SYSSP0001843,SUP801364,PROD770532,38,71,105999.9,4.34
SYSSP0001844,SUP801364,PROD213365,23,64,106561.5,6.18
SYSSP0001845,SUP801364,PROD378535,27,42,101710.87,4.31
SYSSP0001846,SUP801364,PROD932463,44,41,52353.76,5.73
SYSSP0001847,SUP801364,PROD390743,29,69,71303.77,3.24
SYSSP0001848,SUP801364,PROD612573,28,77,62886.62,6.71
SYSSP0001849,SUP801364,PROD117031,17,89,80288.24,6.06
SYSSP0001850,SUP513160,PROD761532,41,57,109005.4,4.56
SYSSP0001851,SUP513160,PROD710224,40,26,90781.47,6.38
SYSSP0001852,SUP513160,PROD913308,29,37,90141.17,7.15
SYSSP0001853,SUP513160,PROD546815,34,39,72626.05,3.34
SYSSP0001854,SUP513160,PROD324082,32,26,87388.11,5.98
SYSSP0001855,SUP513160,PROD188834,36,38,60294.04,3.35
SYSSP0001856,SUP513160,PROD584838,29,28,87627.59,3.41
SYSSP0001857,SUP513160,PROD421080,23,56,69644.85,3.43
SYSSP0001858,SUP513160,PROD373216,23,31,70471.17,3.46
SYSSP0001859,SUP513160,PROD986982,33,60,52897.5,3.05
SYSSP0001860,SUP513160,PROD286450,38,25,81731.65,4.39
SYSSP0001861,SUP513160,PROD637450,9,137,132.91,3.67
SYSSP0001862,SUP513160,PROD265080,17,75,153.8,3.83
SYSSP0001863,SUP513160,PROD888795,10,199,279.29,2.71
SYSSP0001864,SUP513160,PROD982885,12,51,107.05,5.1
SYSSP0001865,SUP513160,PROD799565,12,171,178.85,5.52
SYSSP0001866,SUP513160,PROD794093,12,137,210.92,6.58
SYSSP0001867,SUP513160,PROD912233,15,152,164.01,2.79
SYSSP0001868,SUP513160,PROD907236,12,75,836.56,6.85
SYSSP0001869,SUP513160,PROD265759,16,85,1121.39,3.11
SYSSP0001870,SUP372793,PROD497108,35,43,81766.13,2.93
SYSSP0001871,SUP372793,PROD859364,38,40,62814.32,1.31
SYSSP0001872,SUP372793,PROD904858,30,45,11654.69,2.55
SYSSP0001873,SUP372793,PROD666432,26,47,64679.08,2.87
SYSSP0001874,SUP372793,PROD714953,30,26,75245.55,1.45
SYSSP0001875,SUP372793,PROD245998,21,29,61360.72,2.73
SYSSP0001876,SUP372793,PROD865433,40,52,63270.0,1.9
SYSSP0001877,SUP372793,PROD883641,17,39,143816.6,2.99
SYSSP0001878,SUP372793,PROD207570,29,30,115355.47,2.9
SYSSP0001879,SUP372793,PROD196126,10,188,2321.85,1.27
SYSSP0001880,SUP372793,PROD261771,4,77,1059.06,2.37
SYSSP0001881,SUP372793,PROD656116,5,133,1460.97,2.49
SYSSP0001882,SUP372793,PROD355021,6,115,2406.27,2.89
SYSSP0001883,SUP372793,PROD660081,4,84,622.13,2.19
SYSSP0001884,SUP372793,PROD372028,10,73,1720.62,1.53
SYSSP0001885,SUP372793,PROD571635,6,197,126.62,2.12
SYSSP0001886,SUP372793,PROD939717,8,146,117.53,2.43
SYSSP0001887,SUP372793,PROD165142,8,387,546.45,1.76
SYSSP0001888,SUP372793,PROD401036,5,214,770.15,1.44
SYSSP0001889,SUP372793,PROD542042,3,145,246.55,2.1
SYSSP0001890,SUP372793,PROD899281,5,159,635.51,1.08
SYSSP0001891,SUP372793,PROD295892,7,294,716.04,0.8
SYSSP0001892,SUP372793,PROD800646,2,374,592.9,1.65
SYSSP0001893,SUP372793,PROD869864,8,263,279.3,2.55
SYSSP0001894,SUP372793,PROD456871,4,366,201.17,2.1
SYSSP0001895,SUP372793,PROD572436,3,302,315.1,2.68
SYSSP0001896,SUP372793,PROD597305,7,174,207.77,1.45
SYSSP0001897,SUP972335,PROD110060,45,22,35749.4,4.04
SYSSP0001898,SUP972335,PROD497108,39,37,79128.52,6.03
SYSSP0001899,SUP972335,PROD740967,37,33,12869.82,6.02
SYSSP0001900,SUP972335,PROD621546,29,41,30245.23,6.08
SYSSP0001901,SUP972335,PROD308496,41,23,97906.79,6.38
SYSSP0001902,SUP972335,PROD526117,37,45,118273.54,6.58
SYSSP0001903,SUP335113,PROD943700,14,300,1939.19,5.14
SYSSP0001904,SUP335113,PROD405420,11,199,1455.75,5.24
SYSSP0001905,SUP335113,PROD644932,7,265,1411.2,5.4
SYSSP0001906,SUP335113,PROD898329,10,255,2218.63,3.32
SYSSP0001907,SUP335113,PROD451470,10,347,1279.25,3.22
SYSSP0001908,SUP335113,PROD616554,13,200,2278.55,2.55
SYSSP0001909,SUP335113,PROD731977,14,175,725.12,7.41
SYSSP0001910,SUP335113,PROD820775,7,149,1686.87,4.87
SYSSP0001911,SUP335113,PROD350484,5,363,987.13,5.47
SYSSP0001912,SUP335113,PROD718241,12,306,1014.09,3.09
SYSSP0001913,SUP335113,PROD787584,14,254,975.13,7.27
SYSSP0001914,SUP335113,PROD702891,16,145,1950.12,6.82
SYSSP0001915,SUP335113,PROD412999,13,327,268.51,3.1
SYSSP0001916,SUP335113,PROD401601,6,350,252.76,7.04
SYSSP0001917,SUP335113,PROD275377,8,400,212.47,5.36
SYSSP0001918,SUP259784,PROD526949,3,416,362.1,2.8
SYSSP0001919,SUP259784,PROD341162,10,344,699.21,2.34
SYSSP0001920,SUP259784,PROD343807,8,534,143.03,2.52
SYSSP0001921,SUP259784,PROD642895,10,500,57.53,2.64
SYSSP0001922,SUP259784,PROD277487,10,615,169.39,2.23
SYSSP0001923,SUP259784,PROD951452,5,587,618.54,1.2
SYSSP0001924,SUP259784,PROD550797,4,252,609.64,2.56
SYSSP0001925,SUP259784,PROD486649,3,270,378.3,1.25
SYSSP0001926,SUP259784,PROD158132,4,294,414.46,2.67
SYSSP0001927,SUP259784,PROD927630,2,293,327.68,1.91
SYSSP0001928,SUP259784,PROD531071,7,528,793.76,2.95
SYSSP0001929,SUP259784,PROD958182,2,377,417.84,2.88
SYSSP0001930,SUP259784,PROD718241,11,250,1102.25,1.78
SYSSP0001931,SUP259784,PROD145767,12,351,738.45,1.95
SYSSP0001932,SUP259784,PROD722780,8,375,455.01,2.31
SYSSP0001933,SUP259784,PROD496764,3,221,1665.31,1.11
SYSSP0001934,SUP259784,PROD405420,6,168,1516.72,1.28
SYSSP0001935,SUP259784,PROD851413,8,242,1635.17,2.17
SYSSP0001936,SUP259784,PROD898329,4,381,2310.3,1.64
SYSSP0001937,SUP259784,PROD648102,5,304,497.72,2.88
SYSSP0001938,SUP259784,PROD521233,9,173,1609.23,0.96
SYSSP0001939,SUP259784,PROD285413,7,198,1325.23,2.04
SYSSP0001940,SUP259784,PROD525556,11,183,2401.03,1.14
SYSSP0001941,SUP259784,PROD824586,9,294,439.73,2.13
SYSSP0001942,SUP259784,PROD881549,4,238,911.12,1.04
SYSSP0001943,SUP259784,PROD599127,11,308,436.54,2.21
SYSSP0001944,SUP259784,PROD520274,8,270,998.07,1.12
SYSSP0001945,SUP904150,PROD322182,18,51,148034.46,1.08
SYSSP0001946,SUP904150,PROD490917,30,46,78802.33,0.9
SYSSP0001947,SUP904150,PROD207570,22,78,113325.45,0.25
SYSSP0001948,SUP904150,PROD453961,22,51,106189.53,0.94
SYSSP0001949,SUP904150,PROD630041,37,70,57610.45,0.46
SYSSP0001950,SUP904150,PROD973294,35,82,140720.63,0.58
SYSSP0001951,SUP904150,PROD986278,36,43,89336.18,0.84
SYSSP0001952,SUP904150,PROD416797,25,83,122188.32,0.91
SYSSP0001953,SUP904150,PROD739427,17,62,154750.65,0.7
SYSSP0001954,SUP904150,PROD740967,20,73,14334.02,1.08
SYSSP0001955,SUP904150,PROD802729,20,80,23966.77,1.15
SYSSP0001956,SUP904150,PROD139581,26,94,76456.91,0.28
SYSSP0001957,SUP427110,PROD502491,18,81,1638.46,5.58
SYSSP0001958,SUP427110,PROD471371,10,158,1420.03,6.25
SYSSP0001959,SUP427110,PROD851413,13,185,1613.23,2.71
SYSSP0001960,SUP427110,PROD933197,13,184,1033.46,3.37
SYSSP0001961,SUP427110,PROD401601,11,181,246.64,2.75
SYSSP0001962,SUP427110,PROD162165,14,187,717.58,3.07
SYSSP0001963,SUP427110,PROD551860,11,160,413.49,4.92
SYSSP0001964,SUP427110,PROD329659,9,101,169.42,5.34
SYSSP0001965,SUP427110,PROD456871,9,363,194.38,2.68
SYSSP0001966,SUP427110,PROD302897,15,349,232.21,2.53
SYSSP0001967,SUP427110,PROD324345,13,252,307.37,2.53
SYSSP0001968,SUP427110,PROD855408,9,281,275.95,4.65
SYSSP0001969,SUP427110,PROD431699,7,370,442.17,3.27
SYSSP0001970,SUP427110,PROD512022,8,103,188.65,5.78
SYSSP0001971,SUP427110,PROD208310,10,302,654.51,4.32
SYSSP0001972,SUP427110,PROD269930,26,37,91133.69,4.69
SYSSP0001973,SUP427110,PROD793223,32,28,102300.44,4.67
SYSSP0001974,SUP427110,PROD409355,33,32,46722.71,3.92
SYSSP0001975,SUP427110,PROD508396,24,46,53950.18,7.0
SYSSP0001976,SUP427110,PROD744986,27,32,92903.36,7.3
SYSSP0001977,SUP427110,PROD630041,25,46,52756.12,4.98
SYSSP0001978,SUP427110,PROD780432,43,28,27808.57,6.32
SYSSP0001979,SUP427110,PROD952227,33,44,51522.22,7.29
SYSSP0001980,SUP757711,PROD664607,6,597,84.81,0.63
SYSSP0001981,SUP757711,PROD865470,12,472,212.74,0.48
SYSSP0001982,SUP757711,PROD324729,1,376,888.94,0.93
SYSSP0001983,SUP757711,PROD393992,4,393,127.26,1.06
SYSSP0001984,SUP757711,PROD803953,3,351,992.47,0.98
SYSSP0001985,SUP757711,PROD520274,3,346,1040.57,0.79
SYSSP0001986,SUP757711,PROD475691,4,311,368.15,0.24
SYSSP0001987,SUP757711,PROD599127,5,468,448.81,0.4
SYSSP0001988,SUP757711,PROD655178,1,458,798.85,0.9
SYSSP0001989,SUP757711,PROD376807,5,422,271.47,0.26
SYSSP0001990,SUP757711,PROD680493,9,405,969.74,0.56
SYSSP0001991,SUP757711,PROD699809,5,376,325.98,0.25
SYSSP0001992,SUP757711,PROD544730,3,276,520.95,0.52
SYSSP0001993,SUP757711,PROD478427,4,393,311.05,0.3
SYSSP0001994,SUP757711,PROD612530,3,501,715.03,0.5
SYSSP0001995,SUP757711,PROD907236,4,599,950.73,1.06
SYSSP0001996,SUP757711,PROD565776,6,629,729.36,0.94
SYSSP0001997,SUP757711,PROD887842,10,371,179.27,0.41
SYSSP0001998,SUP757711,PROD482584,9,304,803.77,0.94
SYSSP0001999,SUP757711,PROD878480,4,550,113.99,1.08
SYSSP0002000,SUP757711,PROD448321,5,610,47.22,0.3
SYSSP0002001,SUP757711,PROD133958,9,404,1067.58,1.19
SYSSP0002002,SUP757711,PROD931621,5,272,171.04,0.62
SYSSP0002003,SUP757711,PROD350484,5,437,1054.42,0.92
SYSSP0002004,SUP920652,PROD220764,9,194,211.84,7.36
SYSSP0002005,SUP920652,PROD878480,13,151,102.19,5.16
SYSSP0002006,SUP920652,PROD401601,13,92,248.43,5.05
SYSSP0002007,SUP920652,PROD130782,16,152,218.7,3.53
SYSSP0002008,SUP920652,PROD416822,6,196,146.18,5.98
SYSSP0002009,SUP920652,PROD851759,16,178,54.61,5.13
SYSSP0002010,SUP920652,PROD913894,10,125,790.76,5.26
SYSSP0002011,SUP920652,PROD702891,8,61,1910.53,3.96
SYSSP0002012,SUP920652,PROD213365,38,37,106567.88,3.85
SYSSP0002013,SUP920652,PROD761532,42,35,115433.29,3.55
SYSSP0002014,SUP920652,PROD693418,20,42,61368.81,7.36
SYSSP0002015,SUP920652,PROD476417,27,55,55470.98,3.17
SYSSP0002016,SUP920652,PROD442622,38,40,144308.88,5.63
SYSSP0002017,SUP920652,PROD207570,19,34,109057.77,3.9
SYSSP0002018,SUP920652,PROD694916,25,54,70439.15,6.84
SYSSP0002019,SUP920652,PROD179046,45,26,30921.51,5.94
SYSSP0002020,SUP920652,PROD259814,39,60,53556.79,5.25
SYSSP0002021,SUP990844,PROD412999,13,87,280.87,2.97
SYSSP0002022,SUP990844,PROD968962,10,97,147.41,3.38
SYSSP0002023,SUP990844,PROD401601,17,96,252.89,2.61
SYSSP0002024,SUP990844,PROD516760,8,150,190.13,3.44
SYSSP0002025,SUP990844,PROD866260,7,159,333.74,7.05
SYSSP0002026,SUP990844,PROD664607,11,184,74.3,6.25
SYSSP0002027,SUP990844,PROD904858,21,26,10794.57,2.6
SYSSP0002028,SUP990844,PROD579536,22,22,48268.35,6.35
SYSSP0002029,SUP990844,PROD926730,26,60,19475.36,6.46
SYSSP0002030,SUP990844,PROD595351,17,54,17275.22,4.19
SYSSP0002031,SUP990844,PROD453961,39,32,95728.07,6.3
SYSSP0002032,SUP990844,PROD701253,32,39,126205.01,3.27
SYSSP0002033,SUP260422,PROD158132,4,302,393.54,3.01
SYSSP0002034,SUP260422,PROD418672,11,250,187.31,2.62
SYSSP0002035,SUP260422,PROD564635,13,325,131.93,3.93
SYSSP0002036,SUP260422,PROD165142,15,616,518.45,3.06
SYSSP0002037,SUP260422,PROD162165,6,364,700.82,7.28
SYSSP0002038,SUP260422,PROD730193,9,565,491.07,4.3
SYSSP0002039,SUP260422,PROD486649,5,559,356.55,4.64
SYSSP0002040,SUP260422,PROD526949,13,342,358.55,3.25
SYSSP0002041,SUP260422,PROD431699,12,668,433.63,6.88
SYSSP0002042,SUP260422,PROD869864,11,588,258.0,3.83
SYSSP0002043,SUP260422,PROD574843,5,691,470.65,3.24
SYSSP0002044,SUP260422,PROD626690,8,325,244.73,6.11
SYSSP0002045,SUP260422,PROD716493,11,307,514.92,7.3
SYSSP0002046,SUP965845,PROD912233,9,135,170.71,2.88
SYSSP0002047,SUP965845,PROD265080,6,148,168.2,1.89
SYSSP0002048,SUP965845,PROD644559,11,176,223.71,2.61
SYSSP0002049,SUP965845,PROD423993,9,71,86.46,1.73
SYSSP0002050,SUP965845,PROD253300,12,106,187.66,1.32
SYSSP0002051,SUP965845,PROD275377,3,102,229.05,0.84
SYSSP0002052,SUP965845,PROD220764,11,171,238.2,2.83
SYSSP0002053,SUP965845,PROD634277,3,139,95.24,2.67
SYSSP0002054,SUP965845,PROD412999,5,125,285.33,2.64
SYSSP0002055,SUP965845,PROD308296,11,157,180.18,2.62
SYSSP0002056,SUP965845,PROD520274,3,85,958.76,2.33
SYSSP0002057,SUP965845,PROD887842,5,146,174.91,2.33
SYSSP0002058,SUP965845,PROD875232,8,290,252.37,1.03
SYSSP0002059,SUP965845,PROD399105,3,344,1129.15,2.72
SYSSP0002060,SUP965845,PROD720407,2,175,409.03,0.97
SYSSP0002061,SUP965845,PROD791201,3,106,834.19,2.59
SYSSP0002062,SUP965845,PROD542042,4,193,248.51,1.11
SYSSP0002063,SUP965845,PROD132146,10,253,146.08,2.39
SYSSP0002064,SUP572700,PROD581532,6,302,885.92,5.9
SYSSP0002065,SUP572700,PROD786224,15,232,1110.36,5.01
SYSSP0002066,SUP572700,PROD399105,10,180,1030.24,2.96
SYSSP0002067,SUP572700,PROD130353,11,208,537.71,2.78
SYSSP0002068,SUP572700,PROD295892,11,386,682.78,2.89
SYSSP0002069,SUP572700,PROD586819,15,130,643.55,4.53
SYSSP0002070,SUP572700,PROD302177,12,63,832.13,5.73
SYSSP0002071,SUP572700,PROD803953,10,77,885.2,4.31
SYSSP0002072,SUP572700,PROD835962,10,111,178.71,5.21
SYSSP0002073,SUP572700,PROD881549,7,52,904.57,4.05
SYSSP0002074,SUP572700,PROD907236,14,58,854.2,2.93
SYSSP0002075,SUP572700,PROD483629,18,61,250.2,6.45
